ts_code,name,market,publisher,category,base_date,base_point,list_date
931527.CSI,招银理财期限结构,CSI,中证公司,主题指数,20090331,1000.0,20200708
931552.CSI,1-3年国债,CSI,中证公司,债券指数,20071231,100.0,20200803
931553.CSI,0-1年国债,CSI,中证公司,债券指数,20071231,100.0,20200803
931555.CSI,新能电池,CSI,中证公司,主题指数,20141231,1000.0,20150611
931555CNY01.CSI,新能电池全收益,CSI,中证公司,主题指数,20141231,1000.0,20150611
931560.CSI,银华股基,CSI,中证公司,其他,20131231,1000.0,20200810
931561.CSI,银华债基,CSI,中证公司,其他,20131231,1000.0,20200810
931562.CSI,银华货基,CSI,中证公司,其他,20131231,1000.0,20200810
931563.CSI,银华配置,CSI,中证公司,其他,20131231,1000.0,20200810
933000.CSI,沪深300(净)HKD(CNH),CSI,中证公司,规模指数,20041231,1000.0,20200720
940048.CSI,G60综指全收益,CSI,中证公司,主题指数,20160524,1000.0,20191129
940049.CSI,G60成指全收益,CSI,中证公司,主题指数,20160524,1000.0,20191129
940083.CSI,上证长三角全收益,CSI,中证公司,主题指数,20121231,1000.0,20191022
940084.CSI,2年国债(净),CSI,中证公司,债券指数,20081231,100.0,20191226
940108.CSI,上证民企公司债(净),CSI,中证公司,债券指数,20111231,100.0,20200114
940188.CSI,上证3-7年地债(净),CSI,中证公司,债券指数,20131231,1000.0,20200421
940189.CSI,沪新基建全收益,CSI,中证公司,主题指数,20141231,1000.0,20200707
950041.CSI,上证投资级转债及可交换债,CSI,中证公司,债券指数,20081231,100.0,20190425
950045.CSI,上证5年期地债,CSI,中证公司,债券指数,20131231,100.0,20190129
950046.CSI,上证3年期地债,CSI,中证公司,债券指数,20131231,100.0,20190129
950047.CSI,上证1-5年地债,CSI,中证公司,债券指数,20131231,100.0,20190425
950048.CSI,G60综指,CSI,中证公司,主题指数,20160524,1000.0,20191129
950049.CSI,G60成指,CSI,中证公司,主题指数,20160524,1000.0,20191129
950050.CSI,沪红利配置,CSI,上交所,策略指数,20131231,1000.0,20190422
950051.CSI,沪转债L,CSI,中证公司,债券指数,20081231,100.0,20191115
950070.CSI,上证汽车,CSI,中证公司,主题指数,20041231,1000.0,20150421
950071.CSI,上证基建,CSI,中证公司,主题指数,20041231,1000.0,20150421
950072.CSI,沪信安全,CSI,中证公司,主题指数,20101231,1000.0,20150713
950073.CSI,沪互联网,CSI,中证公司,主题指数,20120629,1000.0,20150529
950074.CSI,沪互金融,CSI,中证公司,主题指数,20120629,1000.0,20150529
950075.CSI,沪现代农,CSI,中证公司,主题指数,20101231,1000.0,20150713
950076.CSI,50两倍,CSI,中证公司,策略指数,20090630,2500.0,20150616
950077.CSI,50反向,CSI,中证公司,策略指数,20090630,2500.0,20150616
950078.CSI,50反两,CSI,中证公司,策略指数,20090630,2500.0,20150616
950079.CSI,上证混改,CSI,中证公司,主题指数,20131231,1000.0,20150803
950080.CSI,中小企改,CSI,中证公司,主题指数,20131231,1000.0,20150803
950081.CSI,180碳效,CSI,中证公司,主题指数,20130628,1000.0,20151008
950082.CSI,上海改革,CSI,中证公司,主题指数,20111231,1000.0,20150803
950083.CSI,上证长三角,CSI,中证公司,主题指数,20121231,1000.0,20191022
950084.CSI,2年国债,CSI,中证公司,债券指数,20081231,100.0,20191226
950090.CSI,50AH优选,CSI,中证公司,策略指数,20041231,1000.0,20151210
950096.CSI,上海国企,CSI,中证公司,主题指数,20121231,1000.0,20160511
950105.CSI,上证证券,CSI,中证公司,行业指数,20121231,1000.0,20161018
950106.CSI,上证创新,CSI,中证公司,主题指数,20121231,1000.0,20161019
950107.CSI,380创新,CSI,中证公司,主题指数,20121231,1000.0,20161019
950108.CSI,上证民企公司债,CSI,中证公司,债券指数,20111231,100.0,20200114
950119.CSI,上证可交换债,CSI,中证公司,债券指数,20151231,100.0,20190129
950120.CSI,上证转债及可交换债,CSI,中证公司,债券指数,20021231,100.0,20190129
950126.CSI,沪信用债AAA,CSI,中证公司,债券指数,20111231,100.0,20190627
950127.CSI,沪信用债AA+,CSI,中证公司,债券指数,20081231,100.0,20190627
950128.CSI,沪信用债AA,CSI,中证公司,债券指数,20081231,100.0,20190627
950129.CSI,沪信用债0-1,CSI,中证公司,债券指数,20111231,100.0,20190627
950130.CSI,沪信用债1-3,CSI,中证公司,债券指数,20081231,100.0,20190627
950131.CSI,沪信用债3-5,CSI,中证公司,债券指数,20111231,100.0,20190627
950132.CSI,沪信用债5-7,CSI,中证公司,债券指数,20071231,100.0,20190627
950133.CSI,沪信用债7-10,CSI,中证公司,债券指数,20111231,100.0,20190627
950134.CSI,沪信用债1-5,CSI,中证公司,债券指数,20111231,100.0,20190627
950135.CSI,沪信用债中高等级,CSI,中证公司,债券指数,20071231,100.0,20190627
950136.CSI,沪信用债0-1中高等级,CSI,中证公司,债券指数,20111231,100.0,20190627
950137.CSI,沪信用债1-3中高等级,CSI,中证公司,债券指数,20071231,100.0,20190627
950138.CSI,沪信用债3-5中高等级,CSI,中证公司,债券指数,20071231,100.0,20190627
950139.CSI,沪信用债5-7中高等级,CSI,中证公司,债券指数,20071231,100.0,20190627
950140.CSI,沪信用债7-10中高等级,CSI,中证公司,债券指数,20111231,100.0,20190627
950141.CSI,沪信用债1-5中高等级,CSI,中证公司,债券指数,20071231,100.0,20190627
950142.CSI,沪信用债0-1AAA,CSI,中证公司,债券指数,20111231,100.0,20190627
950143.CSI,沪信用债1-3AAA,CSI,中证公司,债券指数,20111231,100.0,20190627
950144.CSI,沪信用债3-5AAA,CSI,中证公司,债券指数,20111231,100.0,20190627
950145.CSI,沪信用债5-7AAA,CSI,中证公司,债券指数,20111231,100.0,20190627
950146.CSI,沪信用债7-10AAA,CSI,中证公司,债券指数,20111231,100.0,20190627
950147.CSI,沪信用债1-5AAA,CSI,中证公司,债券指数,20111231,100.0,20190627
950148.CSI,沪信用债0-1AA+,CSI,中证公司,债券指数,20111231,100.0,20190627
950149.CSI,沪信用债1-3AA+,CSI,中证公司,债券指数,20091231,100.0,20190627
950150.CSI,沪信用债3-5AA+,CSI,中证公司,债券指数,20081231,100.0,20190627
950151.CSI,沪信用债5-7AA+,CSI,中证公司,债券指数,20081231,100.0,20190627
950152.CSI,沪信用债7-10AA+,CSI,中证公司,债券指数,20091231,100.0,20190627
950153.CSI,沪信用债1-5AA+,CSI,中证公司,债券指数,20081231,100.0,20190627
950154.CSI,沪信用债0-1AA,CSI,中证公司,债券指数,20121231,100.0,20190627
950155.CSI,沪信用债1-3AA,CSI,中证公司,债券指数,20091231,100.0,20190627
950156.CSI,沪信用债3-5AA,CSI,中证公司,债券指数,20081231,100.0,20190627
950157.CSI,沪信用债5-7AA,CSI,中证公司,债券指数,20081231,100.0,20190627
950158.CSI,沪信用债7-10AA,CSI,中证公司,债券指数,20091231,100.0,20190627
950159.CSI,沪信用债1-5AA,CSI,中证公司,债券指数,20081231,100.0,20190627
950183.CSI,上证绿色债AAA,CSI,中证公司,债券指数,20161230,100.0,20190627
950184.CSI,上证高等级绿色债,CSI,中证公司,债券指数,20161230,100.0,20190627
950185.CSI,上证绿色企债,CSI,中证公司,债券指数,20161230,100.0,20190627
950187.CSI,50备兑,CSI,中证公司,策略指数,20150209,1000.0,20200521
950188.CSI,上证3-7年地债,CSI,中证公司,债券指数,20131231,1000.0,20200421
950189.CSI,沪新基建,CSI,中证公司,主题指数,20141231,1000.0,20200707
980001.CSI,中华半导体芯片(全)CNY,CSI,中华证券交易服务有限公司,主题指数,20111230,2000.0,20190318
980002.CSI,中华半导体芯片(全)HKD,CSI,中华证券交易服务有限公司,主题指数,20111230,2000.0,20190318
990001.CSI,中华半导体芯片CNY,CSI,中华证券交易服务有限公司,主题指数,20031231,1000.0,20190318
990002.CSI,中华半导体芯片HKD,CSI,中华证券交易服务有限公司,主题指数,20111230,2000.0,20190318
CES001.CSI,中华120HKD,CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20121210
CES002.CSI,中华A80HKD,CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20130318
CES003.CSI,中华香港内地指数CNY,CSI,中华证券交易服务有限公司,主题指数,20041231,2000.0,20130318
CES004.CSI,中华280(HKD),CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20140707
CES005.CSI,中华沪深港300HKD,CSI,中华证券交易服务有限公司,规模指数,20081231,2000.0,20141215
CES006.CSI,中华港股通精选100CNY,CSI,中华证券交易服务有限公司,规模指数,20081231,2000.0,20141215
CES007.CSI,中华博彩指数CNY,CSI,中华证券交易服务有限公司,行业指数,20110304,3000.0,20160418
CES008.CSI,中华民企指数HKD,CSI,中华证券交易服务有限公司,规模指数,20081231,1000.0,20170123
CES009.CSI,中华港股通优选50CNY,CSI,中华证券交易服务有限公司,其他,20111230,2000.0,20180104
CES010.CSI,中华香港生物科技CNY,CSI,中华证券交易服务有限公司,其他,20141212,2000.0,20181114
CES012.CSI,克而瑞内房股领先指数CNY,CSI,中华证券交易服务有限公司,主题指数,20120330,2000.0,20190318
CES100.CSI,中华港股通精选100,CSI,中华证券交易服务有限公司,规模指数,20081231,2000.0,20141215
CES101.CSI,中华120(全),CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20121210
CES102.CSI,中华A80(全),CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20130318
CES103.CSI,中华香港内地指数(全) CNY,CSI,中华证券交易服务有限公司,主题指数,20041231,2000.0,20130318
CES104.CSI,中华280全收益,CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20140707
CES105.CSI,中华沪深港300(全),CSI,中华证券交易服务有限公司,规模指数,20081231,2000.0,20141215
CES106.CSI,中华港股通精选100(全)CNY,CSI,中华证券交易服务有限公司,规模指数,20081231,2000.0,20141215
CES107.CSI,中华博彩指数(全)CNY,CSI,中华证券交易服务有限公司,行业指数,20110304,3000.0,20160418
CES108.CSI,中华民企指数(全)HKD,CSI,中华证券交易服务有限公司,规模指数,20081231,1000.0,20170123
CES109.CSI,中华港股通优选50(全)CNY,CSI,中华证券交易服务有限公司,其他,20111230,2000.0,20180104
CES110.CSI,中华香港生物科技(全)CNY,CSI,中华证券交易服务有限公司,其他,20141212,2000.0,20181114
CES112.CSI,克而瑞内房股领先全收益指数CNY,CSI,中华证券交易服务有限公司,主题指数,20120330,2000.0,20190318
CES120.CSI,中华120,CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20121210
CES201.CSI,中华120(全)HKD,CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20121210
CES202.CSI,中华A80(全)HKD,CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20130318
CES203.CSI,中华香港内地指数(全),CSI,中华证券交易服务有限公司,主题指数,20041231,2000.0,20130318
CES204.CSI,中华280全收益(HKD),CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20140707
CES205.CSI,中华沪深港300(全)HKD,CSI,中华证券交易服务有限公司,规模指数,20081231,2000.0,20141215
CES206.CSI,中华港股通精选100(全),CSI,中华证券交易服务有限公司,规模指数,20081231,2000.0,20141215
CES207.CSI,中华博彩指数(全),CSI,中华证券交易服务有限公司,行业指数,20110304,3000.0,20160418
CES208.CSI,中华民企指数(全),CSI,中华证券交易服务有限公司,规模指数,20081231,1000.0,20170123
CES209.CSI,中华港股通优选50(全),CSI,中华证券交易服务有限公司,其他,20111230,2000.0,20180104
CES210.CSI,中华香港生物科技(全)HKD,CSI,中华证券交易服务有限公司,其他,20141212,2000.0,20181114
CES212.CSI,克而瑞内房股领先全收益指数HKD,CSI,中华证券交易服务有限公司,主题指数,20120330,2000.0,20190318
CES213.CSI,中华预期高股息(全)HKD,CSI,中华证券交易服务有限公司,其他,20111230,2000.0,20180403
CES280.CSI,中华280,CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20140707
CES300.CSI,中华沪深港300,CSI,中华证券交易服务有限公司,规模指数,20081231,2000.0,20141215
CESA80.CSI,中华A80,CSI,中华证券交易服务有限公司,规模指数,20041231,2000.0,20130318
CESCPD.CSI,克而瑞内房股领先指数HKD,CSI,中华证券交易服务有限公司,主题指数,20120330,2000.0,20190318
CESCPE.CSI,中华民企指数,CSI,中华证券交易服务有限公司,规模指数,20081231,1000.0,20170123
CESFHY.CSI,中华预期高股息,CSI,中华证券交易服务有限公司,其他,20111230,2000.0,20180403
CESG10.CSI,中华博彩指数,CSI,中华证券交易服务有限公司,行业指数,20110304,3000.0,20160418
CESHKB.CSI,中华香港生物科技,CSI,中华证券交易服务有限公司,其他,20141212,2000.0,20181114
CESHKM.CSI,中华香港内地指数,CSI,中华证券交易服务有限公司,主题指数,20041231,2000.0,20130318
CESP50.CSI,中华港股通优选50,CSI,中华证券交易服务有限公司,其他,20111230,2000.0,20180104
h00171.CSI,新兴成指全收益,CSI,中证公司,主题指数,20101231,1000.0,20170125
h00300.CSI,沪深300全收益,CSI,中证公司,规模指数,20041231,1000.0,20070702
h00801.CSI,资源80全收益,CSI,中证公司,主题指数,20041231,1000.0,20111108
h00802.CSI,500沪市全收益,CSI,中证公司,主题指数,20041231,1000.0,20111108
h00803.CSI,300波动全收益,CSI,中证公司,策略指数,20041231,1000.0,20120109
h00804.CSI,500波动全收益,CSI,中证公司,策略指数,20041231,1000.0,20120109
h00805.CSI,A股资源全收益,CSI,中证公司,主题指数,20041231,1000.0,20120106
h00806.CSI,消费服务全收益,CSI,中证公司,主题指数,20041231,1000.0,20120210
h00807.CSI,食品饮料全收益,CSI,中证公司,主题指数,20041231,1000.0,20120217
h00808.CSI,医药生物全收益,CSI,中证公司,主题指数,20041231,1000.0,20120217
h00809.CSI,细分农业全收益,CSI,中证公司,主题指数,20041231,1000.0,20120411
h00810.CSI,细分能源全收益,CSI,中证公司,主题指数,20041231,1000.0,20120411
h00811.CSI,细分有色全收益,CSI,中证公司,主题指数,20041231,1000.0,20120411
h00812.CSI,细分机械全收益,CSI,中证公司,主题指数,20041231,1000.0,20120411
h00813.CSI,细分化工全收益,CSI,中证公司,主题指数,20041231,1000.0,20120411
h00814.CSI,细分医药全收益,CSI,中证公司,主题指数,20041231,1000.0,20120411
h00815.CSI,细分食品全收益,CSI,中证公司,主题指数,20041231,1000.0,20120411
h00816.CSI,细分地产全收益,CSI,中证公司,主题指数,20041231,1000.0,20120411
h00817.CSI,兴证海峡全收益,CSI,中证公司,主题指数,20110817,1000.0,20110927
h00818.CSI,细分金融全收益,CSI,中证公司,主题指数,20041231,1000.0,20120411
h00819.CSI,有色金属全收益,CSI,中证公司,主题指数,20041231,1000.0,20120509
h00820.CSI,煤炭指数全收益,CSI,中证公司,主题指数,20041231,1000.0,20120509
h00821.CSI,沪深300红利全收益,CSI,中证公司,主题指数,20041231,1000.0,20120720
h00822.CSI,中证500红利全收益,CSI,中证公司,主题指数,20041231,1000.0,20120720
h00824.CSI,中证国企红利全收益,CSI,中证公司,主题指数,20090630,1000.0,20120720
h00825.CSI,中证央企红利全收益,CSI,中证公司,主题指数,20081231,1000.0,20120720
h00826.CSI,中证民企红利全收益,CSI,中证公司,主题指数,20090630,1000.0,20120720
h00827.CSI,中证环保全收益,CSI,中证公司,主题指数,20111230,1000.0,20120925
h00828.CSI,沪深300高贝塔全收益,CSI,中证公司,策略指数,20041231,1000.0,20120806
h00829.CSI,沪深300低贝塔全收益,CSI,中证公司,策略指数,20041231,1000.0,20120806
h00830.CSI,中证500高贝塔全收益,CSI,中证公司,策略指数,20041231,1000.0,20120806
h00831.CSI,中证500低贝塔全收益,CSI,中证公司,策略指数,20041231,1000.0,20120806
h00833.CSI,中高企债(净),CSI,中证公司,债券指数,20121231,100.0,20180102
h00838.CSI,中证创业价值全收益,CSI,中证公司,主题指数,20091231,1000.0,20120926
h00839.CSI,中证浙企综指全收益,CSI,中证公司,主题指数,20041231,1000.0,20121109
h00840.CSI,中证浙江民企全收益,CSI,中证公司,主题指数,20041231,1000.0,20121109
h00841.CSI,中证800医药全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20121221
h00842.CSI,中证800等权全收益,CSI,中证公司,策略指数,20041231,1000.0,20121221
h00843.CSI,沪深300动态全收益,CSI,中证公司,策略指数,20041231,1000.0,20130107
h00844.CSI,沪深300稳定全收益,CSI,中证公司,策略指数,20041231,1000.0,20130107
h00845.CSI,中证中期信用债(净价),CSI,中证公司,债券指数,20071231,100.0,20120918
h00846.CSI,中证财通ESG100全收益,CSI,中证公司,主题指数,20110630,1000.0,20121016
h00859.CSI,国企带路全收益,CSI,中证公司,主题指数,20131231,1000.0,20190516
h00860.CSI,结构调整全收益,CSI,中证公司,主题指数,20141231,1000.0,20180326
h00861.CSI,央企创新全收益,CSI,中证公司,主题指数,20121231,1000.0,20190516
h00891.CSI,新兴综指全收益,CSI,中证公司,主题指数,20101231,1000.0,20170125
h00901.CSI,小康指数全收益,CSI,中证公司,主题指数,20051230,1000.0,20100401
h00902.CSI,中证流通全收益,CSI,中证公司,规模指数,20051230,1000.0,20060227
h00903.CSI,中证100全收益,CSI,中证公司,规模指数,20051230,1000.0,20060529
h00904.CSI,中证200全收益,CSI,中证公司,规模指数,20041231,1000.0,20070115
